jiangId,degeId,tname,twName,cnName,enName,bo,wylie,sname,note,,,,,,,,,,,
J598,579,ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་གི་སྙིང་པོའི་གཟུངས།,六波羅蜜多心陀羅尼,六波罗蜜多心陀罗尼,"The Incantation,  The Essence of the Six Perfections",ཕར་ཕྱིན་དྲུག་གི་གཟུངས།,phar phyin drug gi gzungs/,[no Sanskrit title],,,,,,,,,,,,
J599,580,ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་གཟུང་བར་འགྱུར་བའི་གཟུངས།,六波羅蜜多執持陀羅尼,六波罗蜜多执持陀罗尼,The Incantation that Captures the Six Perfections,ཕྱིན་དྲུག་བཟུང་བའི་གཟུངས།,phyin drug bzung ba'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J600,581,ཕ་རོལ་ཏུ་ཕྱིན་པ་བཅུ་ཐོབ་པར་འགྱུར་བའི་གཟུངས།,十波羅蜜多證得陀羅尼,十波罗蜜多证得陀罗尼,The Incantation that Gains the Ten Perfections,ཕར་ཕྱིན་བཅུ་ཐོབ་པའི་གཟུངས།,phar phyin bcu thob pa'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J601,582,ཚད་མེད་པ་བཞི་ཐོབ་པར་འགྱུར་བའི་གཟུངས།,四無量證得陀羅尼,四无量证得陀罗尼,The Incantation of the Four Immeasurables,ཚད་མེད་བཞིའི་གཟུངས།,tshad med bzhi'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J602,583,ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟོང་ཕྲག་བརྒྱ་པ་གཟུང་བར་འགྱུར་བའི་གཟུངས།,般若波羅蜜多十萬（頌）執持陀羅尼,般若波罗蜜多十万（颂）执持陀罗尼,The Incantation that Captures the Perfection of Wisdom in One Hundred Thousand Lines,ཤེར་ཕྱིན་སྟོང་ཕྲག་བརྒྱ་པ་བཟུང་བའི་གཟུངས།,sher phyin stong phrag brgya pa bzung ba'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J603,584,འཕགས་པ་ཕལ་པོ་ཆེ་གཟུང་བར་འགྱུར་བའི་གཟུངས།,聖華嚴執持陀羅尼,圣华严执持陀罗尼,The Incantation that Captures the Avataṃsaka,ཕལ་པོ་ཆེ་བཟུང་བའི་གཟུངས།,phal po che bzung ba'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J604,585,འཕགས་པ་སྡོང་པོ་བཀོད་པའི་སྙིང་པོ།,聖寶樹莊嚴心,圣宝树庄严心,Essence of the Gaṇḍavyūha,སྡོང་པོ་བཀོད་པའི་སྙིང་པོ།,sdong po bkod pa'i snying po/,[no Sanskrit title],,,,,,,,,,,,
J605,586,འཕགས་པ་ཏིང་ངེ་འཛིན་གྱི་རྒྱལ་པོའི་མདོ་གཟུང་བར་འགྱུར་བའི་གཟུངས།,聖三昧王經執持陀羅尼,圣三昧王经执持陀罗尼,The Incantation that Captures the Samādhirājasūtra,ཏིང་ངེ་འཛིན་རྒྱལ་པོའི་མདོ་བཟུང་བའི་གཟུངས།,ting nge 'dzin rgyal po'i mdo bzung ba'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J606,587,འཕགས་པ་རྨ་བྱ་ཆེན་མོའི་སྙིང་པོ།,聖大孔雀母心,圣大孔雀母心,Essence of the Great Peahen,རྨ་བྱ་ཆེན་མོའི་སྙིང་པོ།,rma bya chen mo'i snying po/,[no Sanskrit title],,,,,,,,,,,,
J607,588,འཕགས་མ་སོ་སོར་འབྲང་མ་ཆེན་མོ་གཟུང་བར་འགྱུར་བའི་གཟུངས།,聖母大隨求母執持陀羅尼,圣母大随求母执持陀罗尼,The Incantation that Captures the Great Amulet,སོ་སོར་འབྲང་ཆེན་བཟུང་བའི་གཟུངས།,so sor 'brang chen bzung ba'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J608,589,འཕགས་པ་ལང་ཀར་གཤེགས་པའི་མདོ་ཐམས་ཅད་ཀླགས་པར་འགྱུར་བའི་གཟུངས།,聖楞伽入經全讀陀羅尼真言,圣愣伽入经全读陀罗尼真言,The Incantation of the Descent to Laṅkā Sūtra,ལང་ཀར་གཤེགས་པའི་མདོའི་གཟུངས།,lang kar gshegs pa'i mdo'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J537,590,འཕགས་པ་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་གཙུག་ཏོར་ནས་བྱུང་བ་གདུགས་དཀར་པོ་ཅན་ཞེས་བྱ་བ་གཞན་གྱིས་མི་ཐུབ་པ་ཕྱིར་ཟློག་པའི་རིགས་བསྔགས་ཀྱི་རྒྱལ་མོ་ཆེན་མོ།,聖一切如來頂髻所出白傘蓋無能勝退轉明咒大王母,圣一切如来顶髻所出白伞盖无能胜退转明咒大王母,The Invincible Spell of Uṣṇīṣasitātapatrā,གཙུག་ཏོར་གདུགས་དཀར་གཞན་གྱིས་མི་ཐུབ་པ་ཕྱིར་བཟློག་པའི་རིག་སྔགས།,gtsug tor gdugs dkar gzhan gyis mi thub pa phyir bzlog pa'i rig sngags/,uṣṇīṣasitātapatrāparājita­pratyaṅgirā­mahāvidyārājñī,,,,,,,,,,,,
J538a,591,འཕགས་པ་དེ་བཞིན་གཤེགས་པའི་གཙུག་ཏོར་ནས་བྱུང་བའི་གདུགས་དཀར་པོ་ཅན་གཞན་གྱིས་མི་ཐུབ་པ་ཕྱིར་ཟློག་པ་ཆེན་མོ་མཆོག་ཏུ་གྲུབ་པ་ཞེས་བྱ་བའི་གཟུངས།,聖如來頂髻所出白傘蓋無能勝退轉大母最勝成就陀羅尼,圣如来顶髻所出白伞盖无能胜退转大母最胜成就陀罗尼,The Incantation of the Supremely Accomplished Great Sitātapatrā Apārajitā,གདུགས་དཀར་གཞན་གྱིས་མི་ཐུབ་པ་ཕྱིར་བཟློག་པ་ཆེན་མོ་མཆོག་ཏུ་གྲུབ་པའི་གཟུངས།,gdugs dkar gzhan gyis mi thub pa phyir bzlog pa chen mo mchog tu grub pa'i gzungs/,tathāgatoṣṇīṣa­sitātapatrāparājita­mahāpratyaṅgirāparama­siddhānāmadhāraṇī,,,,,,,,,,,,
,592,འཕགས་པ་དེ་བཞིན་གཤེགས་པའི་གཙུག་ཏོར་ནས་བྱུང་བའི་གདུགས་དཀར་པོ་ཅན་གཞན་གྱིས་མི་ཐུབ་པ་ཞེས་བྱ་བའི་གཟུངས,聖如來頂髻所出白傘蓋無能勝陀羅尼,圣如来顶髻所出白伞盖无能胜陀罗尼,The Incantation of Sitātapatrā Aparājitā,གདུགས་དཀར་གཞན་གྱིས་མི་ཐུབ་པའི་གཟུངས།,gdugs dkar gzhan gyis mi thub pa'i gzungs/,uṣṇīṣasitātapatrāparājitādhāraṇī,,,,,,,,,,,,
J538c,593,འཕག་པ་དེ་བཞིན་གཤེགས་པའི་གཙུག་ཏོར་ནས་བྱུང་བའི་གདུག་དཀར་པོ་ཅན་གཞན་གྱིས་མི་ཐུབ་པ་ཞེས་བྱ་བའི་གཟུངས།,聖如來頂髻所出白傘蓋無能勝陀羅尼,圣如来顶髻所出白伞盖无能胜陀罗尼,The Incantation of Sitātapatrā Aparājitā,གདུགས་དཀར་གཞན་གྱིས་མི་ཐུབ་པའི་གཟུངས།,gdugs dkar gzhan gyis mi thub pa'i gzungs/,uṣṇīṣasitātapatrāparājitādhāraṇī,,,,,,,,,,,,
J534b,594,དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་གཙུག་གཏོར་རྣམ་པར་རྒྱལ་བ་ཞེས་བྱ་བའི་གཟུངས་རྟོག་པ་དང་བཅས་པ།,一切如來頂髻陀羅尼儀軌,一切如来顶髻陀罗尼仪轨,The Incantation and Practice of Uṣṇīṣavijayā,གཙུག་ཏོར་རྣམ་རྒྱལ་གྱི་གཟུངས་རྟོག,gtsug tor rnam rgyal gyi gzungs rtog,uṣṇīṣavijayādhāraṇī kalpasahitā,,,,,,,,,,,,
J533,595,དེ་བཞིན་གཤེགས་པ་ཐཾད་ཀྱི་གཙུག་ཏོར་རྣམ་པར་རྒྱལ་བ་ཞེས་བྱ་བའི་གཟུངས་རྟོག་པ་དང་བཅས་པ།,一切如來頂髻勝陀羅尼儀軌,一切如来顶髻胜陀罗尼仪轨,The Incantation and Practice of Uṣṇīṣavijayā,གཙུག་ཏོར་རྣམ་རྒྱལ་གྱི་གཟུངས་རྟོག་པ་དང་བཅས་པ།,gtsug tor rnam rgyal gyi gzungs rtog pa dang bcas pa/,uṣṇīṣavijayādhāraṇī kalpasahitā,,,,,,,,,,,,
J536,596,དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་གཙུག་ཏོར་རྣམ་པར་རྒྱལ་བ་ཞེས་བྱ་བའི་གཟུངས་རྟོག་པ་དང་བཅས་པ།,一切如來頂髻勝陀羅尼儀軌,一切如来顶髻胜陀罗尼仪轨,The Incantation and Practice of Uṣṇīṣavijayā,གཙུག་ཏོར་རྣམ་རྒྱལ་གྱི་གཟུངས་རྟོག་པ།,gtsug tor rnam rgyal gyi gzungs rtog pa/,uṣṇīṣavijayādhāraṇī kalpasahitā,,,,,,,,,,,,
J534a,597,འཕག་པ་ངན་འགྲོ་ཐམས་ཅད་ཡོངས་སུ་སྦྱོང་བ་གཙུག་ཏོར་རྣམ་པར་རྒྱལ་བ་ཞེས་བྱ་བའི་གཟུངས།,聖清一切惡趣頂髻勝陀羅尼,圣清一切恶趣顶髻胜陀罗尼,The Incantation of Uṣṇīṣavijayā,གཙུག་ཏོར་རྣམ་པར་རྒྱལ་བའི་གཟུངས།,gtsug tor rnam par rgyal ba'i gzungs/,sarva­durgatipariśodhany uṣṇīṣavijayā­nāmadhāraṇī,,,,,,,,,,,,
J535,598,དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་གཙུག་ཏོར་རྣམ་པར་རྒྱལ་མའི་གཟུངས་ཞེས་བྱ་བའི་རྟོག་པ།,一切如來頂髻勝陀羅尼儀軌,一切如来顶髻胜陀罗尼仪轨,The Practice of the Incantation of Uṣṇīṣavijayā,གཙུག་ཏོར་རྣམ་རྒྱལ་མའི་གཟུངས་ཀྱི་རྟོག་པ།,gtsug tor rnam rgyal ma'i gzungs kyi rtog pa/,uṣṇīṣavijayādhāraṇīkalpa,,,,,,,,,,,,
J539,599,ཀུན་ནས་སྒོར་འཇུག་པའི་འོད་ཟེར་གཙུག་ཏོར་དྲི་མ་མེད་པར་སྣང་བ་དེ་བཞིན་གཤེགས་པ་ཐཾད་ཀྱི་སྙིང་པོ་དང་དམ་ཚིགས་ལ་རྣམ་པར་ལྟ་བ་ཞེས་བྱ་བའི་གཟུངས།,觀普門入光明頂髻無垢照一切如來心及三摩耶陀羅尼,观普门入光明顶髻无垢照一切如来心及三摩耶陀罗尼,The Incantation of Vimaloṣṇīṣa,གཙུག་ཏོར་དྲི་མ་མེད་པའི་གཟུངས།,gtsug tor dri ma med pa'i gzungs/,uṣṇīṣaprabhāsasarva­tathāgatahṛdaya­samayavilokitadhāraṇī,,,,,,,,,,,,
J554,600,གཙུག་ཏོར་འབར་བ་ཞེས་བྱ་བའི་གཟུངས།,熾頂髻陀羅尼,炽顶髻陀罗尼,The Incantation of Uṣṇīṣājvālā,གཙུག་ཏོར་འབར་བའི་གཟུངས།,gtsug tor 'bar ba'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J549,601,ཤེས་པས་ཐམས་ཅད་མཐར་ཕྱིན་པར་གྲུབ་པའི་མཆོད་རྟེན་ཞེས་བྱ་བའི་གཟུངས།,一切知究竟到達成就制多陀羅尼,一切知究竟到达成就制多陀罗尼,The Incantation of the Reliquary,མཆོད་རྟེན་གྱི་གཟུངས།,mchod rten gyi gzungs/,sarvaprajñāntapāramitā­siddhacaityadhāraṇī,,,,,,,,,,,,
J479b,602,མཆོད་རྟེན་གཅིག་བཏབ་ན་བྱེ་བ་བཏབ་པར་འགྱུར་བའི་གཟུངས།,一制多建立時百萬制多建立陀羅尼,一制多建立时百万制多建立陀罗尼,The Incantation that Makes Erecting One Reliquary Like Erecting Ten Million,མཆོད་རྟེན་གཅིག་བཏབ་ན་བྱེ་བ་བཏབ་པར་འགྱུར་བའི་གཟུངས།,mchod rten gcig btab na bye ba btab par 'gyur ba'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J633,603,སྙིང་རྗེའི་མཆོག་ཅེས་བྱ་བའི་གཟུངས།,最勝大悲陀羅尼,最胜大悲陀罗尼,The Incantation of the Apex of Compassion,སྙིང་རྗེའི་མཆོག་གི་གཟུངས།,snying rje'i mchog gi gzungs/,karuṇāgradhāraṇī,,,,,,,,,,,,
J614a,604,ཁྲོ་བོ་རྣམ་པར་རྒྱལ་བའི་རྟོག་པ་གསང་བའི་རྒྱུད།,忿怒勝儀軌秘密怛特羅,忿怒胜仪轨秘密怛特罗,The Secret Tantra of the Wrathful Conqueror,ཁྲོ་བོ་རྣམ་རྒྱལ་གསང་བའི་རྒྱུད།,khro bo rnam rgyal gsang ba'i rgyud/,krodhavijayakalpaguhyatantra,,,,,,,,,,,,
J726,605,འཕགས་པ་རྡོ་རྗེ་འཇིགས་བྱེད་ཀྱི་གཟུངས་ཞེས་བྱ་བ།,聖金剛怖畏陀羅尼,圣金刚怖畏陀罗尼,The Incantation of Vajrabhairava,འཇིགས་བྱེད་ཀྱི་གཟུངས།,'jigs byed kyi gzungs/,vajrabhairavadhāraṇī,,,,,,,,,,,,
J626,606,འཕགས་པ་བེ་ཅོན་ཆེན་པོ་ཞེས་བྱ་བའི་གཟུངས།,聖大杖陀羅尼,圣大杖陀罗尼,The Incantation of Mahādaṇḍa,བེ་ཅོན་གཟུངས།,be con gzungs/,mahādaṇḍadhāraṇī,,,,,,,,,,,,
J616,607,འཕགས་པ་གཞན་གྱིས་མི་ཐུབ་པ་རིན་པོ་ཆེའི་ཕྲེང་བ་ཞེས་བྱ་བ།,聖無能勝寶鬘,圣无能胜宝鬘,"The Jeweled Rosary,  The Unconquerable",གཞན་གྱིས་མི་ཐུབ་པ་རིན་པོ་ཆེའི་འཕྲེང་བ།,gzhan gyis mi thub pa rin po che'i 'phreng ba/,ratnamālāparājita,,,,,,,,,,,,
J621,608,འཕགས་པ་བར་དུ་གཅོད་པ་ཐམས་ཅད་རྣམ་པར་སྦྱོང་བ་ཞེས་བྱ་བའི་གཟུངས།,聖一切障清淨陀羅尼,圣一切障清淨陀罗尼,Awaiting English title,བར་གཅོད་རྣམ་པར་སྦྱོང་བའི་གཟུངས།,bar gcod rnam par sbyong ba'i gzungs/,sarvāntarāyikaviśodhanī dhāraṇī,,,,,,,,,,,,
J618,609,འཕགས་པ་ཐམས་ཅད་ལ་མི་འཇིགས་པ་རབ་ཏུ་སྦྱིན་པ་ཞེས་བྱ་བའི་གཟུངས།,聖一切無畏施陀羅尼,圣一切无畏施陀罗尼,The Incantation that Confers Fearlessness,མི་འཇིགས་པ་རབ་ཏུ་སྦྱིན་པའི་གཟུངས།,mi 'jigs pa rab tu sbyin pa'i gzungs/,sarvābhayapradā dhāraṇī,,,,,,,,,,,,
J623,610,འཕགས་པ་འགྲོ་ལྡིང་བའི་རིག་སྔགས་ཀྱི་རྒྱལ་པོ།,聖行住明咒王,圣行住明咒王,The King of Spells of Dramiḍa,འགྲོ་ལྡིང་བའི་རིག་སྔགས་ཀྱི་རྒྱལ་པོ།,'gro lding ba'i rig sngags kyi rgyal po/,āryadramiḍāvidyārāja,,,,,,,,,,,,
J629,611,ཚིགས་སུ་བཅད་པ་གཉིས་པའི་གཟུངས།,二偈陀羅尼,二偈陀罗尼,The Two Stanza Incantation,ཚིགས་སུ་བཅད་པ་གཉིས་པའི་གཟུངས།,tshigs su bcad pa gnyis pa'i gzungs/,gāthādvayadhāraṇī,,,,,,,,,,,,
J624,612,འཕགས་པ་རྒྱལ་མཚན་གྱི་རྩེ་མོའི་དཔུང་རྒྱན་ཅེས་བྱ་བའི་གཟུངས།,聖勝幡頂飾陀羅尼,圣胜幡顶饰陀罗尼,"The Incantation,  The Arm Bracelet Atop the Standard",རྒྱལ་མཚན་རྩེ་མོའི་དཔུང་རྒྱན་གྱི་གཟུངས།,rgyal mtshan rtse mo'i dpung rgyan gyi gzungs/,dhvajāgrakeyūradhāraṇī,,,,,,,,,,,,
J524,613,འཕགས་པ་ལྷ་མོ་སྐུལ་བྱེད་མ་ཞེས་བྱ་བའི་གཟུངས།,聖天女純陀羅尼,圣天女纯陀罗尼,The Incantation of the Goddess Cundā,ལྷ་མོ་སྐུལ་བྱེད་མའི་གཟུངས།,lha mo skul byed ma'i gzungs/,cundadevīdhāraṇī,,,,,,,,,,,,
J627,614,འཕགས་པ་སྒོ་བཟང་པོ་ཞེས་བྱ་བའི་གཟུངས།,聖善門陀羅尼,圣善门陀罗尼,"The Incantation,  The Excellent Method",སྒོ་བཟང་པོའི་གཟུངས།,sgo bzang po'i gzungs/,sumukhadhāraṇī,,,,,,,,,,,,
J547,615,འཕགས་པ་བུ་མང་པོ་རྟོན་པ་ཞེས་བྱ་བའི་གཟུངས།,聖多子依陀羅尼,圣多子依陀罗尼,"The Incantation,  Reliance upon Many Sons",བུ་མང་པོ་རྟོན་པའི་གཟུངས།,bu mang po rton pa'i gzungs/,bahuputrapratisaraṇadhāraṇī,,,,,,,,,,,,
J667,616,འཕགས་པ་རོ་ལངས་བདུན་པ་ཞེས་བྱ་བའི་གཟུངས།,聖七起屍陀羅尼,圣七起尸陀罗尼,"The Incantation,  Seven Zombies",རོ་ལངས་བདུན་པའི་གཟུངས།,ro langs bdun pa'i gzungs/,saptavetālakadhāraṇī / saptavetāḍakadhāraṇī,,,,,,,,,,,,
,617,འཕགས་པ་མཚན་མོ་བཟང་པོ་ཞེས་བྱ་བའི་མདོ,聖賢夜經,圣贤夜经,The Sūtra of the Good Night,མཚན་མོ་བཟང་པོའི་མདོ།,mtshan mo bzang po'i mdo/,bhadrakarātrīsūtra,,,,,,,,,,,,
J615,618,འཕགས་པ་མདངས་ཕྱིར་འཕྲོག་པ་ཞེས་བྱ་བའི་མདོ།,聖奪神色經,圣夺神色经,The Sūtra of Taking Back Vitality,མདངས་འཕྲོག་པའི་མདོ།,mdangs 'phrog pa'i mdo/,ojaḥpratyañjanasūtra,,,,,,,,,,,,
J620,619,འཕགས་པ་མིག་རྣམ་པར་སྦྱོང་བ་ཞེས་བྱ་བའི་རིག་སྔགས།,聖眼清淨明咒,圣眼清淨明咒,The Spell for Cleansing the Eyes,མིག་རྣམ་པར་སྦྱོང་བའི་རིག་སྔགས།,mig rnam par sbyong ba'i rig sngags/,cakṣurviśodhanavidyāmantra,,,,,,,,,,,,
J543,620,འཕགས་པ་མིག་ནད་རབ་ཏུ་ཞི་བར་བྱེད་པའི་མདོ།,聖眼病善治經,圣眼病善治经,The Sūtra for Assuaging Eye Disease,མིག་ནད་རབ་ཏུ་ཞི་བར་བྱེད་པའི་མདོ།,mig nad rab tu zhi bar byed pa'i mdo/,akṣirogapraśamanasūtra,,,,,,,,,,,,
J545,621,འཕགས་པ་གཞང་འབྲུམ་རབ་ཏུ་ཞི་བར་བྱེད་པའི་མདོ།,聖痔病善治經,圣痔病善治经,The Sūtra for Assuaging Hemorrhoids,གཞང་འབྲུམ་རབ་ཏུ་ཞི་བར་བྱེད་པའི་མདོ།,gzhang 'brum rab tu zhi bar byed pa'i mdo/,arśapraśamanasūtra,,,,,,,,,,,,
J540a,622,འཕགས་པ་ནད་ཐམས་ཅད་རབ་ཏུ་ཞི་བར་བྱེད་པ་ཞེས་བྱ་བའི་གཟུངས།,聖一切病善治陀羅尼,圣一切病善治陀罗尼,The Incantation for Assuaging All Illnesses,ནད་ཐམས་ཅད་རབ་ཏུ་ཞི་བྱེད་གཟུངས།,nad thams cad rab tu zhi byed gzungs/,sarvarogapraśamanī dhāraṇī,,,,,,,,,,,,
J540b,623,འཕགས་པ་ནད་ཐམས་ཅད་རབ་ཏུ་ཞི་བར་བྱེད་པའི་གཟུངས།,聖一切病善治陀羅尼,圣一切病善治陀罗尼,The Incantation for Assuaging All Illnesses,ནད་ཐམས་ཅད་རབ་ཏུ་ཞི་བྱེད་ཀྱི་གཟུངས།,nad thams cad rab tu zhi byed kyi gzungs/,sarvarogapraśamanī dhāraṇī,,,,,,,,,,,,
J542,624,རིམས་ནད་ཞི་བའི་གཟུངས།,惡疫治療陀羅尼,恶疫治疗陀罗尼,The Incantation for Assuaging Epidemic Fevers,རིམས་ནད་ཞི་བའི་གཟུངས།,rims nad zhi ba'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J541,625,འཕགས་པ་རིམས་ནད་རབ་ཏུ་ཞི་བར་བྱེད་བའི་གཟུངས།,聖惡疫善治陀羅尼,圣恶疫善治陀罗尼,The Incantation for Assuaging Epidemic Fevers,རིམས་ནད་རབ་ཏུ་ཞི་བྱེད་ཀྱི་གཟུངས།,rims nad rab tu zhi byed kyi gzungs/,jvarapraśamanī dhāraṇī,,,,,,,,,,,,
J544,626,འབྲུམ་བུའི་ནད་ཞི་བར་བྱེད་པའི་གཟུངས།,痘瘡治療陀羅尼,痘疮治疗陀罗尼,The Incantation for Assuaging Smallpox,འབྲུམ་ནད་ཞི་བར་འགྱུར་བའི་གཟུངས།,'brum nad zhi bar 'gyur ba'i gzungs/,[no Sanskrit title],,,,,,,,,,,,
J613a,627,མདངས་ཕྱིར་མི་འཕྲོག་པ་ཞེས་བྱ་བ།,神色不奪（陀羅尼）,神色不夺（陀罗尼）,Not Taking Back Vitality,མདངས་ཕྱིར་མི་འཕྲོག་པ།,mdangs phyir mi 'phrog pa/,[no Sanskrit title],,,,,,,,,,,,
J480b,628,འཕགས་པ་ཡངས་པའི་གྲོང་ཁྱེར་དུ་འཇུག་པའི་མདོ་ཆེན་པོ།,聖毗舍離入大經,圣毗舍离入大经,"The Mahāsūtra, Entering the City of Vaiśālī",ཡངས་པའི་གྲོང་ཁྱེར་དུ་འཇུག་པའི་མདོ་ཆེན་པོ།,yangs pa'i grong khyer du 'jug pa'i mdo chen po/,vaiśālīpraveśamahāsūtra,,,,,,,,,,,,
J546,629,འཕགས་པ་མི་རྒོད་རྣམ་པར་འཇོམས་པ་ཞེས་བྱ་བའི་གཟུངས།,聖盜賊退治陀羅尼,圣盗贼退治陀罗尼,The Incantation for Triumphing Over Bandits,མི་རྒོད་རྣམ་པར་འཇོམས་པའི་གཟུངས།,mi rgod rnam par 'joms pa'i gzungs/,cauravidhvaṃsanī dhāraṇī,,,,,,,,,,,,
J622,630,འཕགས་པ་བར་དུ་གཅོད་པ་ཐམས་ཅད་སེལ་བའི་གཟུངས་སྔགས།,聖一切障害消除陀羅尼真言,圣一切障害消除陀罗尼真言,The Incantation for Eliminating All Hindrances,བར་གཅོད་སེལ་བའི་གཟུངས་སྔགས།,bar gcod sel ba'i gzungs sngags/,sarvāntarāyikasaṃgrāsa­dhāraṇīmantra,,,,,,,,,,,,
J636,631,འཕགས་པ་མི་གཡོ་བ་ཞེས་བྱ་བའི་གཟུངས།,聖不動陀羅尼,圣不动陀罗尼,The Incantation of Acala,མི་གཡོ་བའི་གཟུངས།,mi g.yo ba'i gzungs/,acaladhāraṇī,,,,,,,,,,,,
J637,632,འཕགས་པ་རྡོ་རྗེ་ཁྲོ་བོའི་རྒྱལ་པོའི་རྟོག་པ་བསྡུས་པའི་རྒྱུད་ཅེས་བྱ་བ།,聖金剛忿怒王儀軌略怛特羅,圣金刚忿怒王仪轨略怛特罗,The Shorter Tantra for the Practice of the King of Vajra Wrath,རྡོ་རྗེ་ཁྲོ་བོའི་རྒྱལ་པོའི་རྟོག་པ་བསྡུས་པའི་རྒྱུད།,rdo rje khro bo'i rgyal po'i rtog pa bsdus pa'i rgyud/,vajrakrodharājakalpalaghutantra,,,,,,,,,,,,
J632,633,འཕགས་པ་གསེར་ཅན་ཞེས་བྱ་བའི་གཟུངས།,聖黃金具有陀羅尼,圣黄金具有陀罗尼,The Incantation Known as “Golden”,གསེར་ཅན་ཞེས་བྱ་བའི་གཟུངས།,gser can zhes bya ba'i gzungs/,kāñcanavatī dhāraṇī,,,,,,,,,,,,
J638,634,འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས་པ།,聖觀自在一百八名陀羅尼真言,圣观自在一百八名陀罗尼真言,The Incantation of the One Hundred and Eight Names of Avalokiteśvara,སྤྱན་རས་གཟིགས་ཀྱི་མཚན་བརྒྱ་རྩ་བརྒྱད་པའི་གཟུངས་སྔགས།,spyan ras gzigs kyi mtshan brgya rtsa brgyad pa'i gzungs sngags/,avalokiteśvarāṣṭottaraśataka­nāma dhāraṇīmantrasahitam,,,,,,,,,,,,
J639,635,འཕགས་པ་བྱམས་པའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས་པ།,聖彌勒一百八名陀羅尼真言,圣弥勒一百八名陀罗尼真言,The Incantation of the One Hundred and Eight Names of Maitreya,བྱམས་པའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པའི་གཟུངས་སྔགས།,byams pa'i mtshan brgya rtsa brgyad pa'i gzungs sngags/,maitreyanāmāṣṭottara­śatakaṃ dhāraṇīmantrasahitam,,,,,,,,,,,,
J640,636,འཕགས་པ་ནམ་མཁའི་སྙིང་པོའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས་པ།,聖虛空藏一百八名陀羅尼真言,圣虚空藏一百八名陀罗尼真言,The Incantation of the One Hundred and Eight Names of Khagarbha [The bodhisattva Khagarbha = kāśagarbha],ནམ་མཁའི་སྙིང་པོའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པའི་གཟུངས་སྔགས།,nam mkha'i snying po'i mtshan brgya rtsa brgyad pa'i gzungs sngags/,khagarbhāṣṭottara­śatakanāma dhāraṇīmantrasahitam,,,,,,,,,,,,
J641,637,འཕགས་པ་ཀུན་དུ་བཟང་པོའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས་པ།,聖普賢一百八名陀羅尼真言,圣普贤一百八名陀罗尼真言,The Incantation of the One Hundred and Eight Names of Samantabhadra,ཀུན་ཏུ་བཟང་པོའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པའི་གཟུངས་སྔགས།,kun tu bzang po'i mtshan brgya rtsa brgyad pa'i gzungs sngags/,samantabhadrāṣṭottara­śatakanāma dhāraṇīmantrasahitam,,,,,,,,,,,,
J642,638,འཕགས་པ་ལག་ན་རྡོ་རྗེའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་གཟུངས་སྔགས་དང་བཅས་པ།,聖金剛手一百八名陀羅尼真言,圣金刚手一百八名陀罗尼真言,The Incantation of the One Hundred and Eight Names of Vajrapāṇi,ཕྱག་ན་རྡོ་རྗེའི་མཚན་བརྒྱ་རྩ་བརྒྱད་པའི་གཟུངས་སྔགས།,phyag na rdo rje'i mtshan brgya rtsa brgyad pa'i gzungs sngags/,vajrapāṇyaṣṭottara­śatakanāma dhāraṇīmantrasahitam,,,,,,,,,,,,
